Categoria|Distância (m)|RSSI (dBm) media|RSSI (dBm) minimo|RSSI (dBm) maximo
nao realistico|22053.0|-157.014384697|-157.014384697|-157.014384697
nao realistico|22054.0|-157.01512514510003|-157.01512514510003|-157.01512514510003
nao realistico|22055.0|-157.0158655597|-157.0158655597|-157.0158655597
nao realistico|22056.0|-157.0166059406|-157.0166059406|-157.0166059406
nao realistico|22057.0|-157.01734628799997|-157.01734628799997|-157.01734628799997
nao realistico|22058.0|-157.0180866019|-157.0180866019|-157.0180866019
nao realistico|22059.0|-157.0188268822|-157.0188268822|-157.0188268822
nao realistico|22060.0|-157.01956712889998|-157.01956712889998|-157.01956712889998
nao realistico|22061.0|-157.020307342|-157.020307342|-157.020307342
nao realistico|22062.0|-157.0210475216|-157.0210475216|-157.0210475216
nao realistico|22063.0|-157.0217876677|-157.0217876677|-157.0217876677
nao realistico|22064.0|-157.0225277802|-157.0225277802|-157.0225277802
nao realistico|22065.0|-157.0232678592|-157.0232678592|-157.0232678592
nao realistico|22066.0|-157.02400790460004|-157.02400790460004|-157.02400790460004
nao realistico|22067.0|-157.0247479165|-157.0247479165|-157.0247479165
nao realistico|22068.0|-157.0254878949|-157.0254878949|-157.0254878949
nao realistico|22069.0|-157.0262278397|-157.0262278397|-157.0262278397
nao realistico|22070.0|-157.026967751|-157.026967751|-157.026967751
nao realistico|22071.0|-157.0277076288|-157.0277076288|-157.0277076288
nao realistico|22072.0|-157.028447473|-157.028447473|-157.028447473
nao realistico|22073.0|-157.0291872838|-157.0291872838|-157.0291872838
nao realistico|22074.0|-157.029927061|-157.029927061|-157.029927061
nao realistico|22075.0|-157.0306668047|-157.0306668047|-157.0306668047
nao realistico|22076.0|-157.0314065149|-157.0314065149|-157.0314065149
nao realistico|22077.0|-157.0321461916|-157.0321461916|-157.0321461916
nao realistico|22078.0|-157.0328858348|-157.0328858348|-157.0328858348
nao realistico|22079.0|-157.0336254445|-157.0336254445|-157.0336254445
nao realistico|22080.0|-157.0343650207|-157.0343650207|-157.0343650207
nao realistico|22081.0|-157.0351045634|-157.0351045634|-157.0351045634
nao realistico|22082.0|-157.0358440726|-157.0358440726|-157.0358440726
nao realistico|22083.0|-157.0365835483|-157.0365835483|-157.0365835483
nao realistico|22084.0|-157.0373229905|-157.0373229905|-157.0373229905
nao realistico|22085.0|-157.0380623993|-157.0380623993|-157.0380623993
nao realistico|22086.0|-157.0388017745|-157.0388017745|-157.0388017745
nao realistico|22087.0|-157.0395411163|-157.0395411163|-157.0395411163
nao realistico|22088.0|-157.0402804246|-157.0402804246|-157.0402804246
nao realistico|22089.0|-157.0410196995|-157.0410196995|-157.0410196995
nao realistico|22090.0|-157.0417589409|-157.0417589409|-157.0417589409
nao realistico|22091.0|-157.0424981488|-157.0424981488|-157.0424981488
nao realistico|22092.0|-157.0432373232|-157.0432373232|-157.0432373232
nao realistico|22093.0|-157.0439764642|-157.0439764642|-157.0439764642
nao realistico|22094.0|-157.04471557179997|-157.04471557179997|-157.04471557179997
nao realistico|22095.0|-157.0454546459|-157.0454546459|-157.0454546459
nao realistico|22096.0|-157.0461936865|-157.0461936865|-157.0461936865
nao realistico|22097.0|-157.0469326937|-157.0469326937|-157.0469326937
nao realistico|22098.0|-157.0476716674|-157.0476716674|-157.0476716674
nao realistico|22099.0|-157.0484106078|-157.0484106078|-157.0484106078
nao realistico|22100.0|-157.04914951460003|-157.04914951460003|-157.04914951460003
nao realistico|22101.0|-157.0498883881|-157.0498883881|-157.0498883881
nao realistico|22102.0|-157.0506272281|-157.0506272281|-157.0506272281
nao realistico|22103.0|-157.0513660347|-157.0513660347|-157.0513660347
nao realistico|22104.0|-157.0521048078|-157.0521048078|-157.0521048078
nao realistico|22105.0|-157.0528435476|-157.0528435476|-157.0528435476
nao realistico|22106.0|-157.0535822539|-157.0535822539|-157.0535822539
nao realistico|22107.0|-157.0543209268|-157.0543209268|-157.0543209268
nao realistico|22108.0|-157.0550595663|-157.0550595663|-157.0550595663
nao realistico|22109.0|-157.0557981723|-157.0557981723|-157.0557981723
nao realistico|22110.0|-157.056536745|-157.056536745|-157.056536745
nao realistico|22111.0|-157.0572752843|-157.0572752843|-157.0572752843
nao realistico|22112.0|-157.0580137901|-157.0580137901|-157.0580137901
nao realistico|22113.0|-157.0587522626|-157.0587522626|-157.0587522626
nao realistico|22114.0|-157.0594907017|-157.0594907017|-157.0594907017
nao realistico|22115.0|-157.0602291074|-157.0602291074|-157.0602291074
nao realistico|22116.0|-157.0609674797|-157.0609674797|-157.0609674797
nao realistico|22117.0|-157.0617058186|-157.0617058186|-157.0617058186
nao realistico|22118.0|-157.06244412410004|-157.06244412410004|-157.06244412410004
nao realistico|22119.0|-157.0631823962|-157.0631823962|-157.0631823962
nao realistico|22120.0|-157.063920635|-157.063920635|-157.063920635
nao realistico|22121.0|-157.0646588404|-157.0646588404|-157.0646588404
nao realistico|22122.0|-157.0653970124|-157.0653970124|-157.0653970124
nao realistico|22123.0|-157.0661351511|-157.0661351511|-157.0661351511
nao realistico|22124.0|-157.0668732564|-157.0668732564|-157.0668732564
nao realistico|22125.0|-157.0676113283|-157.0676113283|-157.0676113283
nao realistico|22126.0|-157.0683493669|-157.0683493669|-157.0683493669
nao realistico|22127.0|-157.0690873721|-157.0690873721|-157.0690873721
nao realistico|22128.0|-157.069825344|-157.069825344|-157.069825344
nao realistico|22129.0|-157.0705632825|-157.0705632825|-157.0705632825
nao realistico|22130.0|-157.0713011877|-157.0713011877|-157.0713011877
nao realistico|22131.0|-157.0720390595|-157.0720390595|-157.0720390595
nao realistico|22132.0|-157.072776898|-157.072776898|-157.072776898
nao realistico|22133.0|-157.0735147031|-157.0735147031|-157.0735147031
nao realistico|22134.0|-157.074252475|-157.074252475|-157.074252475
nao realistico|22135.0|-157.0749902134|-157.0749902134|-157.0749902134
nao realistico|22136.0|-157.0757279186|-157.0757279186|-157.0757279186
nao realistico|22137.0|-157.0764655904|-157.0764655904|-157.0764655904
nao realistico|22138.0|-157.0772032289|-157.0772032289|-157.0772032289
nao realistico|22139.0|-157.0779408341|-157.0779408341|-157.0779408341
nao realistico|22140.0|-157.078678406|-157.078678406|-157.078678406
nao realistico|22141.0|-157.0794159446|-157.0794159446|-157.0794159446
nao realistico|22142.0|-157.0801534498|-157.0801534498|-157.0801534498
nao realistico|22143.0|-157.0808909217|-157.0808909217|-157.0808909217
nao realistico|22144.0|-157.0816283604|-157.0816283604|-157.0816283604
nao realistico|22145.0|-157.0823657657|-157.0823657657|-157.0823657657
nao realistico|22146.0|-157.0831031378|-157.0831031378|-157.0831031378
nao realistico|22147.0|-157.0838404765|-157.0838404765|-157.0838404765
nao realistico|22148.0|-157.0845777819|-157.0845777819|-157.0845777819
nao realistico|22149.0|-157.0853150541|-157.0853150541|-157.0853150541
nao realistico|22150.0|-157.086052293|-157.086052293|-157.086052293
nao realistico|22151.0|-157.0867894986|-157.0867894986|-157.0867894986
nao realistico|22152.0|-157.0875266709|-157.0875266709|-157.0875266709
nao realistico|22153.0|-157.0882638099|-157.0882638099|-157.0882638099
nao realistico|22154.0|-157.0890009157|-157.0890009157|-157.0890009157
nao realistico|22155.0|-157.0897379882|-157.0897379882|-157.0897379882
nao realistico|22156.0|-157.0904750274|-157.0904750274|-157.0904750274
nao realistico|22157.0|-157.0912120334|-157.0912120334|-157.0912120334
nao realistico|22158.0|-157.091949006|-157.091949006|-157.091949006
nao realistico|22159.0|-157.0926859455|-157.0926859455|-157.0926859455
nao realistico|22160.0|-157.0934228517|-157.0934228517|-157.0934228517
nao realistico|22161.0|-157.0941597246|-157.0941597246|-157.0941597246
nao realistico|22162.0|-157.0948965643|-157.0948965643|-157.0948965643
nao realistico|22163.0|-157.0956333707|-157.0956333707|-157.0956333707
nao realistico|22164.0|-157.0963701439|-157.0963701439|-157.0963701439
nao realistico|22165.0|-157.0971068838|-157.0971068838|-157.0971068838
nao realistico|22166.0|-157.0978435905|-157.0978435905|-157.0978435905
nao realistico|22167.0|-157.098580264|-157.098580264|-157.098580264
nao realistico|22168.0|-157.0993169042|-157.0993169042|-157.0993169042
nao realistico|22169.0|-157.1000535112|-157.1000535112|-157.1000535112
nao realistico|22170.0|-157.100790085|-157.100790085|-157.100790085
nao realistico|22171.0|-157.1015266256|-157.1015266256|-157.1015266256
nao realistico|22172.0|-157.1022631329|-157.1022631329|-157.1022631329
nao realistico|22173.0|-157.102999607|-157.102999607|-157.102999607
nao realistico|22174.0|-157.103736048|-157.103736048|-157.103736048
nao realistico|22175.0|-157.1044724557|-157.1044724557|-157.1044724557
nao realistico|22176.0|-157.1052088301|-157.1052088301|-157.1052088301
nao realistico|22177.0|-157.1059451714|-157.1059451714|-157.1059451714
nao realistico|22178.0|-157.1066814795|-157.1066814795|-157.1066814795
nao realistico|22179.0|-157.1074177544|-157.1074177544|-157.1074177544
nao realistico|22180.0|-157.1081539961|-157.1081539961|-157.1081539961
nao realistico|22181.0|-157.1088902046|-157.1088902046|-157.1088902046
nao realistico|22182.0|-157.1096263799|-157.1096263799|-157.1096263799
nao realistico|22183.0|-157.110362522|-157.110362522|-157.110362522
nao realistico|22184.0|-157.1110986309|-157.1110986309|-157.1110986309
nao realistico|22185.0|-157.1118347067|-157.1118347067|-157.1118347067
nao realistico|22186.0|-157.1125707492|-157.1125707492|-157.1125707492
nao realistico|22187.0|-157.1133067586|-157.1133067586|-157.1133067586
nao realistico|22188.0|-157.1140427349|-157.1140427349|-157.1140427349
nao realistico|22189.0|-157.1147786779|-157.1147786779|-157.1147786779
nao realistico|22190.0|-157.1155145878|-157.1155145878|-157.1155145878
nao realistico|22191.0|-157.1162504645|-157.1162504645|-157.1162504645
nao realistico|22192.0|-157.1169863081|-157.1169863081|-157.1169863081
nao realistico|22193.0|-157.1177221185|-157.1177221185|-157.1177221185
nao realistico|22194.0|-157.1184578958|-157.1184578958|-157.1184578958
nao realistico|22195.0|-157.1191936399|-157.1191936399|-157.1191936399
nao realistico|22196.0|-157.1199293508|-157.1199293508|-157.1199293508
nao realistico|22197.0|-157.1206650286|-157.1206650286|-157.1206650286
nao realistico|22198.0|-157.1214006733|-157.1214006733|-157.1214006733
nao realistico|22199.0|-157.1221362848|-157.1221362848|-157.1221362848
nao realistico|22200.0|-157.1228718632|-157.1228718632|-157.1228718632
nao realistico|22201.0|-157.1236074085|-157.1236074085|-157.1236074085
nao realistico|22202.0|-157.1243429206|-157.1243429206|-157.1243429206
nao realistico|22203.0|-157.1250783996|-157.1250783996|-157.1250783996
nao realistico|22204.0|-157.1258138455|-157.1258138455|-157.1258138455
nao realistico|22205.0|-157.1265492582|-157.1265492582|-157.1265492582
nao realistico|22206.0|-157.1272846378|-157.1272846378|-157.1272846378
nao realistico|22207.0|-157.1280199844|-157.1280199844|-157.1280199844
nao realistico|22208.0|-157.1287552978|-157.1287552978|-157.1287552978
nao realistico|22209.0|-157.1294905781|-157.1294905781|-157.1294905781
nao realistico|22210.0|-157.1302258253|-157.1302258253|-157.1302258253
nao realistico|22211.0|-157.1309610393|-157.1309610393|-157.1309610393
nao realistico|22212.0|-157.1316962203|-157.1316962203|-157.1316962203
nao realistico|22213.0|-157.1324313682|-157.1324313682|-157.1324313682
nao realistico|22214.0|-157.133166483|-157.133166483|-157.133166483
nao realistico|22215.0|-157.1339015647|-157.1339015647|-157.1339015647
nao realistico|22216.0|-157.1346366133|-157.1346366133|-157.1346366133
nao realistico|22217.0|-157.1353716289|-157.1353716289|-157.1353716289
nao realistico|22218.0|-157.1361066113|-157.1361066113|-157.1361066113
nao realistico|22219.0|-157.1368415607|-157.1368415607|-157.1368415607
nao realistico|22220.0|-157.137576477|-157.137576477|-157.137576477
nao realistico|22221.0|-157.1383113602|-157.1383113602|-157.1383113602
nao realistico|22222.0|-157.1390462103|-157.1390462103|-157.1390462103
nao realistico|22223.0|-157.1397810274|-157.1397810274|-157.1397810274
nao realistico|22224.0|-157.1405158114|-157.1405158114|-157.1405158114
nao realistico|22225.0|-157.1412505624|-157.1412505624|-157.1412505624
nao realistico|22226.0|-157.1419852802|-157.1419852802|-157.1419852802
nao realistico|22227.0|-157.14271996510004|-157.14271996510004|-157.14271996510004
nao realistico|22228.0|-157.1434546169|-157.1434546169|-157.1434546169
nao realistico|22229.0|-157.1441892356|-157.1441892356|-157.1441892356
nao realistico|22230.0|-157.1449238213|-157.1449238213|-157.1449238213
nao realistico|22231.0|-157.1456583739|-157.1456583739|-157.1456583739
nao realistico|22232.0|-157.1463928935|-157.1463928935|-157.1463928935
nao realistico|22233.0|-157.1471273801|-157.1471273801|-157.1471273801
nao realistico|22234.0|-157.1478618336|-157.1478618336|-157.1478618336
nao realistico|22235.0|-157.1485962541|-157.1485962541|-157.1485962541
nao realistico|22236.0|-157.1493306416|-157.1493306416|-157.1493306416
nao realistico|22237.0|-157.150064996|-157.150064996|-157.150064996
nao realistico|22238.0|-157.1507993174|-157.1507993174|-157.1507993174
nao realistico|22239.0|-157.1515336058|-157.1515336058|-157.1515336058
nao realistico|22240.0|-157.1522678612|-157.1522678612|-157.1522678612
nao realistico|22241.0|-157.1530020836|-157.1530020836|-157.1530020836
nao realistico|22242.0|-157.1537362729|-157.1537362729|-157.1537362729
nao realistico|22243.0|-157.1544704292|-157.1544704292|-157.1544704292
nao realistico|22244.0|-157.1552045526|-157.1552045526|-157.1552045526
nao realistico|22245.0|-157.1559386429|-157.1559386429|-157.1559386429
nao realistico|22246.0|-157.1566727003|-157.1566727003|-157.1566727003
nao realistico|22247.0|-157.1574067246|-157.1574067246|-157.1574067246
nao realistico|22248.0|-157.1581407159|-157.1581407159|-157.1581407159
nao realistico|22249.0|-157.1588746743|-157.1588746743|-157.1588746743
nao realistico|22250.0|-157.1596085997|-157.1596085997|-157.1596085997
nao realistico|22251.0|-157.160342492|-157.160342492|-157.160342492
nao realistico|22252.0|-157.1610763515|-157.1610763515|-157.1610763515
nao realistico|22253.0|-157.1618101779|-157.1618101779|-157.1618101779
nao realistico|22254.0|-157.16254397130004|-157.16254397130004|-157.16254397130004
nao realistico|22255.0|-157.1632777318|-157.1632777318|-157.1632777318
nao realistico|22256.0|-157.1640114593|-157.1640114593|-157.1640114593
nao realistico|22257.0|-157.1647451538|-157.1647451538|-157.1647451538
nao realistico|22258.0|-157.1654788154|-157.1654788154|-157.1654788154
nao realistico|22259.0|-157.166212444|-157.166212444|-157.166212444
nao realistico|22260.0|-157.1669460397|-157.1669460397|-157.1669460397
nao realistico|22261.0|-157.1676796024|-157.1676796024|-157.1676796024
nao realistico|22262.0|-157.1684131321|-157.1684131321|-157.1684131321
nao realistico|22263.0|-157.1691466289|-157.1691466289|-157.1691466289
nao realistico|22264.0|-157.1698800928|-157.1698800928|-157.1698800928
nao realistico|22265.0|-157.1706135237|-157.1706135237|-157.1706135237
nao realistico|22266.0|-157.1713469217|-157.1713469217|-157.1713469217
nao realistico|22267.0|-157.1720802867|-157.1720802867|-157.1720802867
nao realistico|22268.0|-157.1728136188|-157.1728136188|-157.1728136188
nao realistico|22269.0|-157.17354691789998|-157.17354691789998|-157.17354691789998
nao realistico|22270.0|-157.1742801842|-157.1742801842|-157.1742801842
nao realistico|22271.0|-157.1750134175|-157.1750134175|-157.1750134175
nao realistico|22272.0|-157.1757466179|-157.1757466179|-157.1757466179
nao realistico|22273.0|-157.1764797854|-157.1764797854|-157.1764797854
nao realistico|22274.0|-157.1772129199|-157.1772129199|-157.1772129199
nao realistico|22275.0|-157.1779460216|-157.1779460216|-157.1779460216
nao realistico|22276.0|-157.1786790903|-157.1786790903|-157.1786790903
nao realistico|22277.0|-157.1794121261|-157.1794121261|-157.1794121261
nao realistico|22278.0|-157.180145129|-157.180145129|-157.180145129
nao realistico|22279.0|-157.180878099|-157.180878099|-157.180878099
nao realistico|22280.0|-157.1816110361|-157.1816110361|-157.1816110361
nao realistico|22281.0|-157.1823439404|-157.1823439404|-157.1823439404
nao realistico|22282.0|-157.1830768117|-157.1830768117|-157.1830768117
nao realistico|22283.0|-157.1838096501|-157.1838096501|-157.1838096501
nao realistico|22284.0|-157.1845424557|-157.1845424557|-157.1845424557
nao realistico|22285.0|-157.1852752283|-157.1852752283|-157.1852752283
nao realistico|22286.0|-157.1860079681|-157.1860079681|-157.1860079681
nao realistico|22287.0|-157.18674067500004|-157.18674067500004|-157.18674067500004
nao realistico|22288.0|-157.1874733491|-157.1874733491|-157.1874733491
nao realistico|22289.0|-157.1882059902|-157.1882059902|-157.1882059902
nao realistico|22290.0|-157.1889385985|-157.1889385985|-157.1889385985
nao realistico|22291.0|-157.1896711739|-157.1896711739|-157.1896711739
nao realistico|22292.0|-157.1904037165|-157.1904037165|-157.1904037165
nao realistico|22293.0|-157.1911362262|-157.1911362262|-157.1911362262
nao realistico|22294.0|-157.191868703|-157.191868703|-157.191868703
nao realistico|22295.0|-157.192601147|-157.192601147|-157.192601147
nao realistico|22296.0|-157.1933335582|-157.1933335582|-157.1933335582
nao realistico|22297.0|-157.1940659365|-157.1940659365|-157.1940659365
nao realistico|22298.0|-157.1947982819|-157.1947982819|-157.1947982819
nao realistico|22299.0|-157.1955305945|-157.1955305945|-157.1955305945
nao realistico|22300.0|-157.1962628743|-157.1962628743|-157.1962628743
nao realistico|22301.0|-157.1969951212|-157.1969951212|-157.1969951212
nao realistico|22302.0|-157.1977273353|-157.1977273353|-157.1977273353
nao realistico|22303.0|-157.1984595165|-157.1984595165|-157.1984595165
nao realistico|22304.0|-157.1991916649|-157.1991916649|-157.1991916649
nao realistico|22305.0|-157.1999237806|-157.1999237806|-157.1999237806
nao realistico|22306.0|-157.2006558633|-157.2006558633|-157.2006558633
nao realistico|22307.0|-157.2013879133|-157.2013879133|-157.2013879133
nao realistico|22308.0|-157.2021199304|-157.2021199304|-157.2021199304
nao realistico|22309.0|-157.2028519148|-157.2028519148|-157.2028519148
nao realistico|22310.0|-157.2035838663|-157.2035838663|-157.2035838663
nao realistico|22311.0|-157.204315785|-157.204315785|-157.204315785
nao realistico|22312.0|-157.2050476709|-157.2050476709|-157.2050476709
nao realistico|22313.0|-157.205779524|-157.205779524|-157.205779524
nao realistico|22314.0|-157.2065113443|-157.2065113443|-157.2065113443
nao realistico|22315.0|-157.2072431318|-157.2072431318|-157.2072431318
nao realistico|22316.0|-157.2079748866|-157.2079748866|-157.2079748866
nao realistico|22317.0|-157.2087066085|-157.2087066085|-157.2087066085
nao realistico|22318.0|-157.2094382976|-157.2094382976|-157.2094382976
nao realistico|22319.0|-157.210169954|-157.210169954|-157.210169954
nao realistico|22320.0|-157.2109015776|-157.2109015776|-157.2109015776
nao realistico|22321.0|-157.2116331684|-157.2116331684|-157.2116331684
nao realistico|22322.0|-157.2123647264|-157.2123647264|-157.2123647264
nao realistico|22323.0|-157.2130962517|-157.2130962517|-157.2130962517
nao realistico|22324.0|-157.2138277441|-157.2138277441|-157.2138277441
nao realistico|22325.0|-157.2145592039|-157.2145592039|-157.2145592039
nao realistico|22326.0|-157.2152906308|-157.2152906308|-157.2152906308
nao realistico|22327.0|-157.216022025|-157.216022025|-157.216022025
nao realistico|22328.0|-157.2167533865|-157.2167533865|-157.2167533865
nao realistico|22329.0|-157.2174847151|-157.2174847151|-157.2174847151
nao realistico|22330.0|-157.2182160111|-157.2182160111|-157.2182160111
nao realistico|22331.0|-157.21894727419996|-157.21894727419996|-157.21894727419996
nao realistico|22332.0|-157.2196785047|-157.2196785047|-157.2196785047
nao realistico|22333.0|-157.2204097024|-157.2204097024|-157.2204097024
nao realistico|22334.0|-157.2211408673|-157.2211408673|-157.2211408673
nao realistico|22335.0|-157.2218719995|-157.2218719995|-157.2218719995
nao realistico|22336.0|-157.222603099|-157.222603099|-157.222603099
nao realistico|22337.0|-157.22333416579997|-157.22333416579997|-157.22333416579997
nao realistico|22338.0|-157.2240651998|-157.2240651998|-157.2240651998
nao realistico|22339.0|-157.2247962011|-157.2247962011|-157.2247962011
nao realistico|22340.0|-157.2255271697|-157.2255271697|-157.2255271697
nao realistico|22341.0|-157.2262581055|-157.2262581055|-157.2262581055
nao realistico|22342.0|-157.2269890087|-157.2269890087|-157.2269890087
nao realistico|22343.0|-157.2277198791|-157.2277198791|-157.2277198791
nao realistico|22344.0|-157.2284507168|-157.2284507168|-157.2284507168
nao realistico|22345.0|-157.2291815218|-157.2291815218|-157.2291815218
nao realistico|22346.0|-157.2299122941|-157.2299122941|-157.2299122941
nao realistico|22347.0|-157.2306430337|-157.2306430337|-157.2306430337
nao realistico|22348.0|-157.2313737406|-157.2313737406|-157.2313737406
nao realistico|22349.0|-157.23210441479998|-157.23210441479998|-157.23210441479998
nao realistico|22350.0|-157.2328350563|-157.2328350563|-157.2328350563
nao realistico|22351.0|-157.2335656652|-157.2335656652|-157.2335656652
nao realistico|22352.0|-157.2342962413|-157.2342962413|-157.2342962413
nao realistico|22353.0|-157.2350267847|-157.2350267847|-157.2350267847
nao realistico|22354.0|-157.2357572955|-157.2357572955|-157.2357572955
nao realistico|22355.0|-157.2364877736|-157.2364877736|-157.2364877736
nao realistico|22356.0|-157.237218219|-157.237218219|-157.237218219
nao realistico|22357.0|-157.2379486318|-157.2379486318|-157.2379486318
nao realistico|22358.0|-157.2386790118|-157.2386790118|-157.2386790118
nao realistico|22359.0|-157.2394093592|-157.2394093592|-157.2394093592
nao realistico|22360.0|-157.240139674|-157.240139674|-157.240139674
nao realistico|22361.0|-157.2408699561|-157.2408699561|-157.2408699561
nao realistico|22362.0|-157.2416002055|-157.2416002055|-157.2416002055
nao realistico|22363.0|-157.2423304222|-157.2423304222|-157.2423304222
nao realistico|22364.0|-157.2430606064|-157.2430606064|-157.2430606064
nao realistico|22365.0|-157.2437907578|-157.2437907578|-157.2437907578
nao realistico|22366.0|-157.2445208767|-157.2445208767|-157.2445208767
nao realistico|22367.0|-157.2452509628|-157.2452509628|-157.2452509628
nao realistico|22368.0|-157.2459810164|-157.2459810164|-157.2459810164
nao realistico|22369.0|-157.2467110373|-157.2467110373|-157.2467110373
nao realistico|22370.0|-157.2474410255|-157.2474410255|-157.2474410255
nao realistico|22371.0|-157.2481709812|-157.2481709812|-157.2481709812
nao realistico|22372.0|-157.2489009042|-157.2489009042|-157.2489009042
nao realistico|22373.0|-157.2496307945|-157.2496307945|-157.2496307945
nao realistico|22374.0|-157.2503606523|-157.2503606523|-157.2503606523
nao realistico|22375.0|-157.2510904774|-157.2510904774|-157.2510904774
nao realistico|22376.0|-157.25182026989998|-157.25182026989998|-157.25182026989998
nao realistico|22377.0|-157.2525500299|-157.2525500299|-157.2525500299
nao realistico|22378.0|-157.2532797571|-157.2532797571|-157.2532797571
nao realistico|22379.0|-157.2540094518|-157.2540094518|-157.2540094518
nao realistico|22380.0|-157.2547391139|-157.2547391139|-157.2547391139
nao realistico|22381.0|-157.2554687434|-157.2554687434|-157.2554687434
nao realistico|22382.0|-157.25619834029996|-157.25619834029996|-157.25619834029996
nao realistico|22383.0|-157.2569279045|-157.2569279045|-157.2569279045
nao realistico|22384.0|-157.2576574362|-157.2576574362|-157.2576574362
nao realistico|22385.0|-157.25838693529997|-157.25838693529997|-157.25838693529997
nao realistico|22386.0|-157.2591164018|-157.2591164018|-157.2591164018
nao realistico|22387.0|-157.2598458357|-157.2598458357|-157.2598458357
nao realistico|22388.0|-157.2605752371|-157.2605752371|-157.2605752371
nao realistico|22389.0|-157.2613046058|-157.2613046058|-157.2613046058
nao realistico|22390.0|-157.262033942|-157.262033942|-157.262033942
nao realistico|22391.0|-157.2627632456|-157.2627632456|-157.2627632456
nao realistico|22392.0|-157.2634925167|-157.2634925167|-157.2634925167
nao realistico|22393.0|-157.2642217551|-157.2642217551|-157.2642217551
nao realistico|22394.0|-157.2649509611|-157.2649509611|-157.2649509611
nao realistico|22395.0|-157.2656801344|-157.2656801344|-157.2656801344
nao realistico|22396.0|-157.2664092752|-157.2664092752|-157.2664092752
nao realistico|22397.0|-157.2671383834|-157.2671383834|-157.2671383834
nao realistico|22398.0|-157.26786745910002|-157.26786745910002|-157.26786745910002
nao realistico|22399.0|-157.2685965022|-157.2685965022|-157.2685965022
nao realistico|22400.0|-157.2693255128|-157.2693255128|-157.2693255128
nao realistico|22401.0|-157.2700544908|-157.2700544908|-157.2700544908
nao realistico|22402.0|-157.2707834363|-157.2707834363|-157.2707834363
nao realistico|22403.0|-157.2715123493|-157.2715123493|-157.2715123493
nao realistico|22404.0|-157.2722412297|-157.2722412297|-157.2722412297
nao realistico|22405.0|-157.2729700776|-157.2729700776|-157.2729700776
nao realistico|22406.0|-157.2736988929|-157.2736988929|-157.2736988929
nao realistico|22407.0|-157.2744276758|-157.2744276758|-157.2744276758
nao realistico|22408.0|-157.27515642610004|-157.27515642610004|-157.27515642610004
nao realistico|22409.0|-157.2758851439|-157.2758851439|-157.2758851439
nao realistico|22410.0|-157.2766138291|-157.2766138291|-157.2766138291
nao realistico|22411.0|-157.2773424819|-157.2773424819|-157.2773424819
nao realistico|22412.0|-157.2780711021|-157.2780711021|-157.2780711021
nao realistico|22413.0|-157.2787996898|-157.2787996898|-157.2787996898
nao realistico|22414.0|-157.2795282451|-157.2795282451|-157.2795282451
nao realistico|22415.0|-157.2802567678|-157.2802567678|-157.2802567678
nao realistico|22416.0|-157.280985258|-157.280985258|-157.280985258
nao realistico|22417.0|-157.2817137157|-157.2817137157|-157.2817137157
nao realistico|22418.0|-157.282442141|-157.282442141|-157.282442141
nao realistico|22419.0|-157.2831705337|-157.2831705337|-157.2831705337
nao realistico|22420.0|-157.2838988939|-157.2838988939|-157.2838988939
nao realistico|22421.0|-157.2846272217|-157.2846272217|-157.2846272217
nao realistico|22422.0|-157.285355517|-157.285355517|-157.285355517
nao realistico|22423.0|-157.2860837798|-157.2860837798|-157.2860837798
nao realistico|22424.0|-157.28681201009996|-157.28681201009996|-157.28681201009996
nao realistico|22425.0|-157.2875402079|-157.2875402079|-157.2875402079
nao realistico|22426.0|-157.2882683733|-157.2882683733|-157.2882683733
nao realistico|22427.0|-157.2889965062|-157.2889965062|-157.2889965062
nao realistico|22428.0|-157.2897246066|-157.2897246066|-157.2897246066
nao realistico|22429.0|-157.2904526746|-157.2904526746|-157.2904526746
nao realistico|22430.0|-157.2911807101|-157.2911807101|-157.2911807101
nao realistico|22431.0|-157.2919087131|-157.2919087131|-157.2919087131
nao realistico|22432.0|-157.2926366837|-157.2926366837|-157.2926366837
nao realistico|22433.0|-157.2933646219|-157.2933646219|-157.2933646219
nao realistico|22434.0|-157.2940925276|-157.2940925276|-157.2940925276
nao realistico|22435.0|-157.2948204008|-157.2948204008|-157.2948204008
nao realistico|22436.0|-157.2955482416|-157.2955482416|-157.2955482416
nao realistico|22437.0|-157.29627605|-157.29627605|-157.29627605
nao realistico|22438.0|-157.2970038259|-157.2970038259|-157.2970038259
nao realistico|22439.0|-157.2977315694|-157.2977315694|-157.2977315694
nao realistico|22440.0|-157.2984592805|-157.2984592805|-157.2984592805
nao realistico|22441.0|-157.2991869591|-157.2991869591|-157.2991869591
nao realistico|22442.0|-157.2999146054|-157.2999146054|-157.2999146054
nao realistico|22443.0|-157.3006422192|-157.3006422192|-157.3006422192
nao realistico|22444.0|-157.3013698005|-157.3013698005|-157.3013698005
nao realistico|22445.0|-157.3020973495|-157.3020973495|-157.3020973495
nao realistico|22446.0|-157.302824866|-157.302824866|-157.302824866
nao realistico|22447.0|-157.3035523501|-157.3035523501|-157.3035523501
nao realistico|22448.0|-157.3042798019|-157.3042798019|-157.3042798019
nao realistico|22449.0|-157.3050072212|-157.3050072212|-157.3050072212
nao realistico|22450.0|-157.3057346081|-157.3057346081|-157.3057346081
nao realistico|22451.0|-157.30646196259997|-157.30646196259997|-157.30646196259997
nao realistico|22452.0|-157.3071892847|-157.3071892847|-157.3071892847
