Categoria|Distância(m)|PDR médio da aplicação(%)|PDR mínimo da aplicação(%)|PDR máximo da aplicação(%)|PDR médio da interface(%)|PDR mínimo da interface(%)|PDR máximo da interface(%)|RSSI médio(dBm)|RSSI mínimo(dBm)|RSSI máximo(dBm)|Atraso médio da aplicação(s)|Atraso mínimo da aplicação(s)|Atraso máximo da aplicação(s)|Atraso médio da interface(s)|Atraso mínimo da interface(s)|Atraso máximo da interface(s)
sem sombreamento e sem obstáculo|2683.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.51128425044905|-131.99056211112617|-131.03200638977194|3.431879366000649|3.431879366000649|3.431879366000649|0.08730495000011564|0.08730495000011564|0.08730495000011564
sem sombreamento e sem obstáculo|2684.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2435900072202|-131.7299160717308|-130.7572639427096|3.26248041756684|3.26248041756684|3.26248041756684|0.08730495299644553|0.08730495299644553|0.08730495299644553
sem sombreamento e sem obstáculo|2685.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2477870787141|-131.73411314322374|-130.76146101420449|3.3787364196404814|3.3787364196404814|3.3787364196404814|0.08730495600299774|0.08730495600299774|0.08730495600299774
sem sombreamento e sem obstáculo|2686.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2519825874293|-131.7383086519416|-130.765656522917|3.4949924224009736|3.4949924224009736|3.4949924224009736|0.08730495999823663|0.08730495999823663|0.08730495999823663
sem sombreamento e sem obstáculo|2687.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.52782614995988|-132.00710401063603|-131.04854828928373|3.2670793748390863|3.2670793748390863|3.2670793748390863|0.08730496300096788|0.08730496300096788|0.08730496300096788
sem sombreamento e sem obstáculo|2688.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2603689211535|-131.74669498566462|-130.7740428566424|3.3440804265392945|3.3440804265392945|3.3440804265392945|0.08730496599784364|0.08730496599784364|0.08730496599784364
sem sombreamento e sem obstáculo|2689.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2645597485016|-131.75088581301242|-130.77823368399078|3.4603364292997867|3.4603364292997867|3.4603364292997867|0.08730496999983123|0.08730496999983123|0.08730496999983123
sem sombreamento e sem obstáculo|2690.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.54021642325054|-132.01949428393104|-131.06093856257004|3.3694473816431127|3.3694473816431127|3.3694473816431127|0.0873049730058376|0.0873049730058376|0.0873049730058376
sem sombreamento e sem obstáculo|2691.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2729367299336|-131.75926279444442|-130.78661066542278|3.249424433440436|3.249424433440436|3.249424433440436|0.08730497599943825|0.08730497599943825|0.08730497599943825
sem sombreamento e sem obstáculo|2692.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2771228863474|-131.76344895086135|-130.79079682183345|3.425680436200928|3.425680436200928|3.425680436200928|0.08730498000142584|0.08730498000142584|0.08730498000142584
sem sombreamento e sem obstáculo|2693.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.28130748809|-131.76763355260354|-130.79498142357644|3.4819364382675855|3.4819364382675855|3.4819364382675855|0.08730498299785498|0.08730498299785498|0.08730498299785498
sem sombreamento e sem obstáculo|2694.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.55671531115428|-132.0359931718314|-131.07743745047716|3.264647390479222|3.264647390479222|3.264647390479222|0.08730498599641792|0.08730498599641792|0.08730498599641792
sem sombreamento e sem obstáculo|2695.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.118301711519|-131.65175702841137|-130.58484639462662|3.3310244430974127|3.3310244430974127|3.3310244430974127|0.08730498999627172|0.08730498999627172|0.08730498999627172
sem sombreamento e sem obstáculo|2696.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1224816561825|-131.6559369730755|-130.58902633928946|3.4472804451687256|3.4472804451687256|3.4472804451687256|0.08730499299944959|0.08730499299944959|0.08730499299944959
sem sombreamento e sem obstáculo|2697.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1266600507909|-131.66011536768116|-130.59320473390062|3.3235364472377116|3.3235364472377116|3.3235364472377116|0.08730499599587874|0.08730499599587874|0.08730499599587874
sem sombreamento e sem obstáculo|2698.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.40430302843586|-131.9300271088518|-130.87857894801994|3.339847399999853|3.339847399999853|3.339847399999853|0.08730500000049636|0.08730500000049636|0.08730500000049636
sem sombreamento e sem obstáculo|2699.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.135012194447|-131.66846751133937|-130.60155687755463|3.412624452072196|3.412624452072196|3.412624452072196|0.08730500300441855|0.08730500300441855|0.08730500300441855
sem sombreamento e sem obstáculo|2700.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1391859457786|-131.67264126266997|-130.60573062888722|3.468880454141181|3.468880454141181|3.468880454141181|0.0873050060008477|0.0873050060008477|0.0873050060008477
sem sombreamento e sem obstáculo|2701.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.41664281611253|-131.94236689652973|-130.89091873569532|3.262215406799223|3.262215406799223|3.262215406799223|0.08730500999851808|0.08730500999851808|0.08730500999851808
sem sombreamento e sem obstáculo|2702.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1475288131874|-131.68098413007803|-130.61407349629675|3.3779684589686805|3.3779684589686805|3.3779684589686805|0.08730501299926444|0.08730501299926444|0.08730501299926444
sem sombreamento e sem obstáculo|2703.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1516979315462|-131.68515324843662|-130.6182426146558|3.4942244610399937|3.4942244610399937|3.4942244610399937|0.08730501599906795|0.08730501599906795|0.08730501599906795
sem sombreamento e sem obstáculo|2704.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1558655078746|-131.68932082476599|-130.62241019098323|3.310480463800486|3.310480463800486|3.310480463800486|0.08730501999768119|0.08730501999768119|0.08730501999768119
sem sombreamento e sem obstáculo|2705.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.43307456441346|-131.95879864482706|-130.90735048399986|3.337415415639989|3.337415415639989|3.337415415639989|0.08730502300279434|0.08730502300279434|0.08730502300279434
sem sombreamento e sem obstáculo|2706.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1641960389712|-131.6976513558644|-130.630740722078|3.399568467941135|3.399568467941135|3.399568467941135|0.08730502600066256|0.08730502600066256|0.08730502600066256
sem sombreamento e sem obstáculo|2707.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1683589960141|-131.70181431290877|-130.63490367911942|3.3958244706992997|3.3958244706992997|3.3958244706992997|0.08730502999927578|0.08730502999927578|0.08730502999927578
sem sombreamento e sem obstáculo|2708.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.172520415576|-131.7059757324675|-130.6390650986845|3.3320804727682845|3.3320804727682845|3.3320804727682845|0.0873050329990793|0.0873050329990793|0.0873050329990793
sem sombreamento e sem obstáculo|2709.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.44948203358865|-131.97520611400498|-130.92375795317233|3.4126154244807547|3.4126154244807547|3.4126154244807547|0.08730503600022263|0.08730503600022263|0.08730503600022263
sem sombreamento e sem obstáculo|2710.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1808386467855|-131.71429396367853|-130.64738332989248|3.4811684776004403|3.4811684776004403|3.4811684776004403|0.08730504000087039|0.08730504000087039|0.08730504000087039
sem sombreamento e sem obstáculo|2711.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1849954606986|-131.7184507775915|-130.65154014380568|3.2374244796717537|3.2374244796717537|3.2374244796717537|0.08730504300404826|0.08730504300404826|0.08730504300404826
sem sombreamento e sem obstáculo|2712.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1891507416548|-131.7226060585486|-130.655695424761|3.353680481740739|3.353680481740739|3.353680481740739|0.08730504600047741|0.08730504600047741|0.08730504600047741
sem sombreamento e sem obstáculo|2713.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.46586529528068|-131.991589375697|-130.94014121486435|3.4878154340013863|3.4878154340013863|3.4878154340013863|0.08730505000087709|0.08730505000087709|0.08730505000087709
sem sombreamento e sem obstáculo|2714.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.1974567092413|-131.73091202613523|-130.66400139234736|3.322768486570567|3.322768486570567|3.322768486570567|0.08730505299889416|0.08730505299889416|0.08730505299889416
sem sombreamento e sem obstáculo|2715.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.20160739812098|-131.73506271501597|-130.668152081226|3.319024488639552|3.319024488639552|3.319024488639552|0.08730505599869766|0.08730505599869766|0.08730505599869766
sem sombreamento e sem obstáculo|2716.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.47813689829428|-132.0038609787125|-130.95241281787605|3.410183440798428|3.410183440798428|3.410183440798428|0.0873050599988988|0.0873050599988988|0.0873050599988988
sem sombreamento e sem obstáculo|2717.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.20990419169522|-131.7433595085884|-130.67644887480202|3.408112493471708|3.408112493471708|3.408112493471708|0.08730506300386312|0.08730506300386312|0.08730506300386312
sem sombreamento e sem obstáculo|2718.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2140502986299|-131.74750561552017|-130.68059498173963|3.284368495538365|3.284368495538365|3.284368495538365|0.08730506599691791|0.08730506599691791|0.08730506599691791
sem sombreamento e sem obstáculo|2719.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2181948805059|-131.75165019739617|-130.68473956361564|3.4006244983011857|3.4006244983011857|3.4006244983011857|0.08730507000227986|0.08730507000227986|0.08730507000227986
sem sombreamento e sem obstáculo|2720.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.49447796831413|-132.0202020487281|-130.96875388790016|3.485383449641522|3.485383449641522|3.485383449641522|0.08730507300317507|0.08730507300317507|0.08730507300317507
sem sombreamento e sem obstáculo|2721.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2264794735392|-131.7599347904324|-130.693024156646|3.249712502439506|3.249712502439506|3.249712502439506|0.08730507599851252|0.08730507599851252|0.08730507599851252
sem sombreamento e sem obstáculo|2722.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.230619486939|-131.76407480383048|-130.6971641700475|3.3059685051999987|3.3059685051999987|3.3059685051999987|0.08730508000050011|0.08730508000050011|0.08730508000050011
sem sombreamento e sem obstáculo|2723.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.234757979749|-131.76821329664398|-130.701302662854|3.4822245072689837|3.4822245072689837|3.4822245072689837|0.08730508299692925|0.08730508299692925|0.08730508299692925
sem sombreamento e sem obstáculo|2724.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.51079502623068|-132.0365191066455|-130.98507094581586|3.3805834584799594|3.3805834584799594|3.3805834584799594|0.08730508600060335|0.08730508600060335|0.08730508600060335
sem sombreamento e sem obstáculo|2725.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2430304080662|-131.77648572495661|-130.7095750911758|3.2713125120988114|3.2713125120988114|3.2713125120988114|0.08730508999872034|0.08730508999872034|0.08730508999872034
sem sombreamento e sem obstáculo|2726.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2471643458159|-131.78061966270843|-130.71370902892335|3.387568514170125|3.387568514170125|3.387568514170125|0.08730509299852386|0.08730509299852386|0.08730509299852386
sem sombreamento e sem obstáculo|2727.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2512967674217|-131.78475208431536|-130.71784145052806|3.5038245162391104|3.5038245162391104|3.5038245162391104|0.08730509599832738|0.08730509599832738|0.08730509599832738
sem sombreamento e sem obstáculo|2728.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.52708814250548|-132.05281222291907|-131.00136406209188|3.275783468000591|3.275783468000591|3.275783468000591|0.08730510000125781|0.08730510000125781|0.08730510000125781
sem sombreamento e sem obstáculo|2729.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.25955706670499|-131.79301238359648|-130.7261017498135|3.3529125210642814|3.3529125210642814|3.3529125210642814|0.08730510299336976|0.08730510299336976|0.08730510299336976
sem sombreamento e sem obstáculo|2730.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2636849465882|-131.7971402634786|-130.7302296296978|3.469168523140252|3.469168523140252|3.469168523140252|0.08730510599992197|0.08730510599992197|0.08730510599992197
sem sombreamento e sem obstáculo|2731.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.53929231023187|-132.0650163906478|-131.01356822981595|3.378151474799961|3.378151474799961|3.378151474799961|0.08730510999927953|0.08730510999927953|0.08730510999927953
sem sombreamento e sem obstáculo|2732.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2719361724106|-131.80539148930197|-130.7384808555192|3.258256527972408|3.258256527972408|3.258256527972408|0.08730511300508743|0.08730511300508743|0.08730511300508743
sem sombreamento e sem obstáculo|2733.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.27605952054859|-131.8095148374425|-130.74260420365468|3.434512530041393|3.434512530041393|3.434512530041393|0.08730511600151658|0.08730511600151658|0.08730511600151658
sem sombreamento e sem obstáculo|2734.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2801813603144|-131.81363667720504|-130.74672604342376|3.490768532799557|3.490768532799557|3.490768532799557|0.08730512000012981|0.08730512000012981|0.08730512000012981
sem sombreamento e sem obstáculo|2735.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.55554369726173|-132.08126777767865|-131.0298196168448|3.2733514836407265|3.2733514836407265|3.2733514836407265|0.08730512300013181|0.08730512300013181|0.08730512300013181
sem sombreamento e sem obstáculo|2736.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2884205191385|-131.82187583603144|-130.75496520224556|3.339856536940206|3.339856536940206|3.339856536940206|0.08730512599973683|0.08730512599973683|0.08730512599973683
sem sombreamento e sem obstáculo|2737.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2925378404025|-131.82599315729556|-130.75908252350945|3.4561125396983696|3.4561125396983696|3.4561125396983696|0.08730512999835005|0.08730512999835005|0.08730512999835005
sem sombreamento e sem obstáculo|2738.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.2966536576965|-131.83010897458956|-130.76319834080346|3.3323685417743394|3.3323685417743394|3.3323685417743394|0.08730513300490227|0.08730513300490227|0.08730513300490227
sem sombreamento e sem obstáculo|2739.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.571771334836|-132.09749541525426|-131.04604725441774|3.348551492479164|3.348551492479164|3.348551492479164|0.0873051359975601|0.0873051359975601|0.0873051359975601
sem sombreamento e sem obstáculo|2740.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3048807847629|-131.83833610165317|-130.77142546787263|3.421456546599511|3.421456546599511|3.421456546599511|0.08730513999994466|0.08730513999994466|0.08730513999994466
sem sombreamento e sem obstáculo|2741.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3089920967387|-131.84244741363236|-130.77553677984505|3.417712548666168|3.417712548666168|3.417712548666168|0.08730514299637382|0.08730514299637382|0.08730514299637382
sem sombreamento e sem obstáculo|2742.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.5839265191432|-132.1096505995579|-131.0582024387285|3.2709194992808626|3.2709194992808626|3.2709194992808626|0.0873051460024298|0.0873051460024298|0.0873051460024298
sem sombreamento e sem obstáculo|2743.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3172102230311|-131.85066553992448|-130.78375490613774|3.386800553500653|3.386800553500653|3.386800553500653|0.08730515000153925|0.08730515000153925|0.08730515000153925
sem sombreamento e sem obstáculo|2744.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3213170395396|-131.85477235643097|-130.78786172264822|3.5030565555719657|3.5030565555719657|3.5030565555719657|0.08730515300134277|0.08730515300134277|0.08730515300134277
sem sombreamento e sem obstáculo|2745.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3254223597463|-131.85887767664025|-130.79196704285238|3.259312557640951|3.259312557640951|3.259312557640951|0.08730515600114629|0.08730515600114629|0.08730515600114629
sem sombreamento e sem obstáculo|2746.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.60011276176508|-132.12583684218157|-131.07438868134858|3.3461195087991653|3.3461195087991653|3.3461195087991653|0.08730515999966025|0.08730515999966025|0.08730515999966025
sem sombreamento e sem obstáculo|2747.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3336285155898|-131.8670838324832|-130.8001731986964|3.408400562473107|3.408400562473107|3.408400562473107|0.08730516300293738|0.08730516300293738|0.08730516300293738
sem sombreamento e sem obstáculo|2748.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3377293534185|-131.87118467031155|-130.80427403652544|3.344656564539764|3.344656564539764|3.344656564539764|0.08730516599936654|0.08730516599936654|0.08730516599936654
sem sombreamento e sem obstáculo|2749.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3418286992832|-131.87528401617362|-130.8083733823928|3.3409125673002564|3.3409125673002564|3.3409125673002564|0.08730517000135413|0.08730517000135413|0.08730517000135413
sem sombreamento e sem obstáculo|2750.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.61627544480547|-132.14199952521906|-131.09055136439187|3.4213195176352746|3.4213195176352746|3.4213195176352746|0.0873051729902406|0.0873051729902406|0.0873051729902406
sem sombreamento e sem obstáculo|2751.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.350022919509|-131.8834782364005|-130.8165676026175|3.4300005714409054|3.4300005714409054|3.4300005714409054|0.0873051760043355|0.0873051760043355|0.0873051760043355
sem sombreamento e sem obstáculo|2752.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3541177960275|-131.88757311292056|-130.82066247913446|3.246256574201398|3.246256574201398|3.246256574201398|0.08730518000294873|0.08730518000294873|0.08730518000294873
sem sombreamento e sem obstáculo|2753.0|69.0|69.0|69.0|100.0|100.0|100.0|-131.3582111849313|-131.89166650182523|-130.82475586803736|3.362512576272711|3.362512576272711|3.362512576272711|0.08730518300275224|0.08730518300275224|0.08730518300275224
sem sombreamento e sem obstáculo|2754.0|68.0|68.0|68.0|100.0|100.0|100.0|-131.63241463674947|-132.15813871716307|-131.10669055633588|3.496519526480697|3.496519526480697|3.496519526480697|0.0873051860013648|0.0873051860013648|0.0873051860013648
